fecha_hora,pm25_ug_m3,pm10_ug_m3,no2_ppb,co_ppm,temperatura_c,humedad_pct,viento_m_s,estacion,tipo_dia,target_alerta_calidad_aire
2024-12-08 12:00:00,15.3,26.03,39.89,1.29,10.3,66.6,2.37,centro,laboral,0
2024-12-08 18:00:00,5.83,10.83,36.73,1.7,14.7,93.5,2.86,centro,laboral,0
2024-12-09 00:00:00,21.87,34.47,36.99,4.59,10.5,64.4,5.21,industrial,fin_semana,0
2024-12-09 06:00:00,33.32,60.53,49.01,1.15,9.3,71.1,5.36,sur,fin_semana,0
2024-12-09 12:00:00,27.69,53.34,78.03,0.83,26.3,63.6,1.3,industrial,laboral,1
2024-12-09 18:00:00,8.53,15.23,16.03,0.59,29.5,86.3,4.77,centro,laboral,0
2024-12-10 00:00:00,22.25,35.73,28.22,1.0,22.1,40.8,2.29,industrial,laboral,1
2024-12-10 06:00:00,42.47,86.94,,1.61,10.9,75.4,2.52,sur,fin_semana,0
2024-12-10 12:00:00,45.29,94.15,8.57,0.45,10.9,68.9,2.1,centro,laboral,1
2024-12-10 18:00:00,72.32,109.71,15.65,1.49,16.6,62.8,0.77,sur,laboral,1
2024-12-11 00:00:00,8.84,13.58,14.5,0.85,26.5,72.0,2.0,sur,laboral,0
2024-12-11 06:00:00,32.35,67.7,49.69,1.37,26.4,52.4,1.08,norte,laboral,0
2024-12-11 12:00:00,18.88,51.23,46.3,1.33,0.1,38.7,0.35,industrial,laboral,0
2024-12-11 18:00:00,17.18,30.87,23.29,1.01,20.5,73.8,1.48,sur,laboral,0
2024-12-12 00:00:00,17.92,37.36,19.78,1.95,14.1,19.6,1.31,norte,laboral,0
2024-12-12 06:00:00,21.99,42.63,43.1,1.65,18.8,65.7,7.44,norte,laboral,0
2024-12-12 12:00:00,41.51,97.1,22.47,1.31,21.0,79.0,1.37,industrial,laboral,1
2024-12-12 18:00:00,17.73,18.19,73.37,1.32,12.2,62.8,5.03,industrial,feriado,1
2024-12-13 00:00:00,23.48,60.03,27.01,0.57,10.1,79.1,2.03,centro,fin_semana,0
2024-12-13 06:00:00,19.4,37.9,18.52,0.91,12.8,21.9,2.62,norte,laboral,0
2024-12-13 12:00:00,19.44,33.79,29.75,0.72,20.0,47.6,2.12,centro,laboral,0
2024-12-13 18:00:00,39.83,83.55,34.51,1.42,24.0,67.1,2.48,norte,laboral,0
2024-12-14 00:00:00,38.22,61.98,25.93,1.28,27.4,38.3,7.22,sur,laboral,0
2024-12-14 06:00:00,22.73,47.02,19.25,1.86,19.2,27.0,2.36,norte,fin_semana,0
2024-12-14 12:00:00,16.14,27.42,51.92,2.67,26.4,80.3,1.47,norte,laboral,0
2024-12-14 18:00:00,33.12,79.67,30.81,1.18,10.8,62.4,2.42,industrial,laboral,1
2024-12-15 00:00:00,32.61,56.69,7.25,1.76,11.8,59.1,1.09,norte,fin_semana,0
2024-12-15 06:00:00,9.52,20.84,49.77,2.25,18.2,49.7,2.8,centro,laboral,0
2024-12-15 12:00:00,26.1,55.08,39.92,0.88,15.8,69.0,0.61,industrial,fin_semana,0
2024-12-15 18:00:00,63.08,157.36,49.67,1.0,23.0,68.5,1.33,centro,laboral,1
2024-12-16 00:00:00,33.88,55.62,12.94,1.08,19.5,69.1,0.87,industrial,laboral,1
2024-12-16 06:00:00,51.54,94.67,30.19,1.32,9.5,95.6,1.64,industrial,fin_semana,1
2024-12-16 12:00:00,34.0,51.81,19.13,1.07,11.7,76.7,3.65,industrial,laboral,0
2024-12-16 18:00:00,21.26,43.5,60.72,1.36,14.4,65.7,0.34,norte,fin_semana,0
2024-12-17 00:00:00,27.22,45.84,36.61,2.06,25.4,54.2,1.77,centro,feriado,0
2024-12-17 06:00:00,16.11,26.37,48.22,1.2,8.4,60.9,4.83,centro,feriado,0
2024-12-17 12:00:00,22.88,47.37,58.29,0.46,12.6,88.2,0.29,sur,fin_semana,0
2024-12-17 18:00:00,24.45,45.16,41.6,1.89,29.4,79.3,4.21,centro,feriado,0
2024-12-18 00:00:00,25.04,50.59,49.39,0.4,2.7,54.4,1.55,sur,feriado,0
2024-12-18 06:00:00,30.52,60.12,14.79,2.53,16.7,55.8,3.38,sur,laboral,0
2024-12-18 12:00:00,40.16,65.26,11.58,1.58,25.2,33.1,2.28,industrial,laboral,0
2024-12-18 18:00:00,10.82,19.08,44.67,0.73,19.3,51.9,1.66,centro,laboral,0
2024-12-19 00:00:00,11.15,21.3,38.69,0.65,15.3,76.0,4.05,sur,laboral,0
2024-12-19 06:00:00,48.42,99.28,17.9,0.76,15.4,79.6,2.03,centro,laboral,0
2024-12-19 12:00:00,19.06,20.07,55.09,0.72,19.9,98.0,1.19,centro,laboral,1
2024-12-19 18:00:00,41.79,69.22,18.0,0.5,17.6,63.3,1.41,norte,laboral,0
2024-12-20 00:00:00,33.99,,19.12,0.54,18.8,98.0,3.75,sur,laboral,0
2024-12-20 06:00:00,16.09,38.11,50.7,2.53,18.3,79.9,2.92,norte,fin_semana,1
2024-12-20 12:00:00,10.34,22.93,40.58,0.43,18.2,43.4,0.22,sur,fin_semana,0
2024-12-20 18:00:00,26.56,55.62,41.64,1.92,18.4,87.4,1.93,centro,laboral,1
2024-12-21 00:00:00,17.44,21.46,37.31,1.26,19.0,46.5,0.32,industrial,laboral,0
2024-12-21 06:00:00,12.36,26.17,28.49,0.49,12.3,57.0,4.24,industrial,feriado,0
2024-12-21 12:00:00,18.0,36.67,39.22,1.65,14.3,49.3,2.36,industrial,laboral,0
2024-12-21 18:00:00,17.33,32.35,25.06,0.91,16.5,61.1,4.28,sur,fin_semana,0
2024-12-22 00:00:00,46.21,87.37,29.11,1.02,3.4,46.6,1.87,sur,fin_semana,1
2024-12-22 06:00:00,29.57,55.3,48.04,1.48,21.8,67.2,2.08,centro,fin_semana,0
2024-12-22 12:00:00,24.45,31.18,39.62,1.0,9.9,72.4,4.26,industrial,laboral,0
2024-12-22 18:00:00,17.67,32.2,21.54,0.67,23.3,45.8,3.22,centro,fin_semana,1
2024-12-23 00:00:00,4.74,8.58,42.44,1.25,19.4,86.3,4.92,sur,laboral,0
2024-12-23 06:00:00,46.83,75.29,51.48,0.68,16.6,55.5,2.99,centro,laboral,0
2024-12-23 12:00:00,2.11,5.0,12.25,1.96,16.3,54.8,1.2,centro,fin_semana,0
2024-12-23 18:00:00,31.61,46.11,34.78,2.05,21.6,41.3,3.95,norte,laboral,1
2024-12-24 00:00:00,10.15,19.58,36.74,1.04,6.7,62.9,0.84,sur,laboral,0
2024-12-24 06:00:00,32.08,55.15,23.48,0.7,21.1,69.1,1.91,sur,fin_semana,0
2024-12-24 12:00:00,71.33,91.5,39.66,1.28,14.5,44.0,0.59,centro,fin_semana,1
2024-12-24 18:00:00,25.29,53.72,28.53,2.37,2.1,92.9,2.24,norte,laboral,0
2024-12-25 00:00:00,19.43,34.71,26.01,1.14,16.0,64.7,4.46,centro,fin_semana,0
2024-12-25 06:00:00,15.7,34.58,26.94,0.92,22.2,70.8,1.54,sur,fin_semana,0
2024-12-25 12:00:00,30.01,55.81,48.82,2.08,9.9,34.5,4.8,sur,laboral,1
2024-12-25 18:00:00,31.35,60.3,33.85,0.46,24.9,39.4,3.84,norte,fin_semana,0
2024-12-26 00:00:00,14.82,31.83,52.3,0.68,20.5,71.3,1.01,norte,laboral,0
2024-12-26 06:00:00,38.27,71.95,58.29,0.85,13.8,74.2,4.83,sur,fin_semana,0
2024-12-26 12:00:00,49.33,88.97,26.1,0.54,26.5,65.2,0.37,centro,fin_semana,0
2024-12-26 18:00:00,63.56,,44.91,0.61,19.7,55.5,1.66,industrial,fin_semana,1
2024-12-27 00:00:00,18.03,31.31,43.91,3.41,13.1,63.7,3.05,norte,feriado,0
2024-12-27 06:00:00,9.28,14.64,44.05,1.38,6.0,64.0,1.55,centro,laboral,0
2024-12-27 12:00:00,37.56,54.44,20.07,0.64,15.6,55.1,4.57,centro,laboral,0
2024-12-27 18:00:00,9.84,16.92,44.24,1.02,11.6,75.0,2.0,sur,laboral,0
2024-12-28 00:00:00,34.39,66.2,8.81,0.51,24.0,40.1,4.16,sur,laboral,0
2024-12-28 06:00:00,14.47,27.92,32.43,0.82,14.1,85.6,4.68,industrial,laboral,0
2024-12-28 12:00:00,9.65,19.0,41.8,2.68,15.1,72.6,1.5,sur,laboral,0
2024-12-28 18:00:00,17.45,23.9,39.1,1.31,18.9,89.8,1.97,industrial,fin_semana,0
2024-12-29 00:00:00,36.83,73.18,38.37,0.91,25.7,50.9,1.19,industrial,laboral,1
2024-12-29 06:00:00,33.15,68.89,24.39,0.55,20.2,77.4,4.08,centro,laboral,0
2024-12-29 12:00:00,10.87,15.31,15.96,1.57,24.0,58.9,5.97,centro,laboral,0
2024-12-29 18:00:00,32.22,54.33,37.57,1.5,19.6,74.5,3.38,centro,laboral,0
2024-12-30 00:00:00,23.05,52.99,23.5,1.82,18.4,44.7,2.25,centro,fin_semana,0
2024-12-30 06:00:00,58.88,95.07,19.64,1.98,22.8,68.8,2.98,norte,laboral,0
2024-12-30 12:00:00,10.69,24.31,57.16,0.44,25.7,98.0,1.41,norte,laboral,0
2024-12-30 18:00:00,26.68,48.68,48.85,1.75,17.0,68.5,1.54,centro,fin_semana,1
2024-12-31 00:00:00,47.82,80.18,27.01,1.53,21.1,71.7,2.69,centro,laboral,0
2024-12-31 06:00:00,25.33,52.13,26.38,0.85,21.3,55.4,1.51,norte,laboral,0
2024-12-31 12:00:00,18.19,40.79,40.87,1.46,27.2,63.2,5.81,centro,laboral,0
2024-12-31 18:00:00,33.42,71.02,42.52,0.66,20.1,74.9,0.53,sur,laboral,0
2025-01-01 00:00:00,51.44,103.05,14.28,3.5,12.6,52.9,3.45,centro,laboral,1
2025-01-01 06:00:00,13.71,24.89,65.99,1.63,29.1,79.5,1.29,centro,fin_semana,0
2025-01-01 12:00:00,26.53,57.8,25.8,0.39,15.4,94.4,2.39,norte,fin_semana,0
2025-01-01 18:00:00,19.8,32.86,21.4,0.78,16.9,96.0,0.82,centro,laboral,1
2025-01-02 00:00:00,12.52,24.95,14.19,0.76,11.0,62.9,8.64,centro,fin_semana,0
2025-01-02 06:00:00,36.53,60.06,36.11,1.1,12.3,56.2,0.84,norte,laboral,1
2025-01-02 12:00:00,18.19,37.89,10.1,1.58,11.3,65.2,0.97,sur,laboral,0
2025-01-02 18:00:00,14.29,33.47,34.36,1.26,24.0,42.8,0.86,norte,laboral,0
2025-01-03 00:00:00,14.08,25.76,51.87,0.7,16.9,43.9,2.34,sur,fin_semana,0
2025-01-03 06:00:00,14.88,21.53,40.71,0.74,12.9,44.9,1.89,centro,laboral,0
2025-01-03 12:00:00,22.29,50.2,29.23,1.6,12.0,87.5,5.6,sur,laboral,0
2025-01-03 18:00:00,34.21,60.35,34.13,0.98,22.7,44.8,0.59,sur,laboral,1
2025-01-04 00:00:00,20.53,37.97,24.32,3.79,25.4,85.2,1.94,centro,feriado,0
2025-01-04 06:00:00,20.09,32.79,,0.91,5.4,79.9,3.21,centro,fin_semana,0
2025-01-04 12:00:00,28.33,57.54,39.32,1.71,16.5,42.4,1.2,sur,laboral,0
2025-01-04 18:00:00,19.93,30.32,24.21,0.51,15.5,98.0,1.33,norte,laboral,0
2025-01-05 00:00:00,19.27,25.05,22.91,0.41,22.0,54.4,1.75,centro,laboral,0
2025-01-05 06:00:00,23.68,45.51,65.67,0.74,25.2,88.7,5.26,centro,laboral,0
2025-01-05 12:00:00,18.77,38.87,32.3,1.2,5.4,18.0,0.51,industrial,feriado,0
2025-01-05 18:00:00,47.71,107.02,69.53,0.69,17.1,48.4,1.54,centro,fin_semana,1
2025-01-06 00:00:00,13.52,27.59,13.81,0.78,6.8,68.7,1.17,sur,laboral,0
2025-01-06 06:00:00,19.97,34.24,36.9,0.62,19.8,46.1,3.99,centro,laboral,0
2025-01-06 12:00:00,58.28,133.33,38.22,0.93,3.5,80.7,5.84,norte,laboral,0
2025-01-06 18:00:00,33.51,53.81,,0.81,5.4,59.6,5.38,sur,laboral,0
2025-01-07 00:00:00,27.56,47.7,25.08,0.68,25.3,56.2,0.44,sur,fin_semana,0
2025-01-07 06:00:00,17.8,34.86,29.29,1.02,25.1,83.2,3.36,norte,feriado,0
2025-01-07 12:00:00,27.55,68.46,28.75,0.64,17.7,70.2,0.92,industrial,laboral,0
2025-01-07 18:00:00,22.97,43.63,32.57,0.76,21.4,20.6,1.77,industrial,laboral,0
2025-01-08 00:00:00,18.71,38.7,56.48,1.6,7.2,50.0,2.06,centro,laboral,1
2025-01-08 06:00:00,27.76,35.46,39.24,1.44,20.7,87.0,3.05,sur,laboral,0
2025-01-08 12:00:00,17.17,16.46,32.1,2.43,4.4,54.3,1.86,industrial,laboral,1
2025-01-08 18:00:00,25.69,49.19,32.82,1.4,3.9,53.1,1.8,norte,laboral,0
2025-01-09 00:00:00,15.18,26.42,41.69,0.78,18.0,67.7,2.03,industrial,laboral,1
2025-01-09 06:00:00,13.11,27.35,43.97,0.81,6.4,94.4,2.1,centro,laboral,0
2025-01-09 12:00:00,19.45,41.45,39.15,0.63,20.0,57.3,1.82,norte,laboral,0
2025-01-09 18:00:00,9.08,21.69,36.35,1.48,15.6,47.2,4.36,industrial,laboral,0
2025-01-10 00:00:00,17.76,38.63,28.95,1.41,21.6,71.0,0.75,sur,laboral,0
2025-01-10 06:00:00,21.09,42.69,43.6,1.32,3.9,57.8,3.37,norte,fin_semana,0
2025-01-10 12:00:00,22.98,56.42,35.27,1.51,14.7,37.2,1.1,norte,laboral,1
2025-01-10 18:00:00,9.4,16.91,24.61,0.78,17.5,71.3,2.08,sur,laboral,0
2025-01-11 00:00:00,12.92,19.35,33.47,0.56,25.2,83.3,6.68,industrial,laboral,0
2025-01-11 06:00:00,29.29,59.11,33.86,0.8,24.4,55.0,1.81,centro,feriado,0
2025-01-11 12:00:00,16.46,29.49,38.84,1.21,12.2,74.5,1.91,sur,laboral,0
2025-01-11 18:00:00,3.38,8.41,34.27,0.79,21.4,76.1,2.21,centro,laboral,0
2025-01-12 00:00:00,17.27,35.07,29.01,1.87,18.7,52.9,2.79,centro,laboral,0
2025-01-12 06:00:00,24.69,46.68,12.01,1.82,12.2,62.0,4.64,centro,laboral,0
2025-01-12 12:00:00,52.88,104.14,37.3,0.45,32.7,43.2,1.28,sur,laboral,1
2025-01-12 18:00:00,35.62,59.05,42.13,0.33,10.0,61.8,2.36,industrial,laboral,0
2025-01-13 00:00:00,15.95,35.22,49.62,1.03,25.1,62.1,2.95,norte,laboral,0
2025-01-13 06:00:00,28.99,56.54,46.43,0.72,15.0,58.4,4.12,sur,laboral,0
2025-01-13 12:00:00,7.14,13.11,30.59,1.12,17.7,62.1,3.65,centro,fin_semana,0
2025-01-13 18:00:00,52.09,58.53,22.98,2.42,12.4,64.9,3.71,norte,laboral,1
2025-01-14 00:00:00,5.42,12.24,26.26,1.5,25.8,64.1,1.51,industrial,laboral,0
2025-01-14 06:00:00,10.04,20.23,44.27,0.74,13.3,54.0,10.16,sur,laboral,0
2025-01-14 12:00:00,17.56,37.96,56.5,0.25,19.3,56.9,3.55,centro,laboral,1
2025-01-14 18:00:00,,43.16,19.9,1.26,21.1,40.8,1.69,industrial,laboral,0
2025-01-15 00:00:00,14.59,33.57,29.03,2.17,24.9,63.8,1.31,centro,laboral,0
2025-01-15 06:00:00,21.45,40.08,9.83,0.86,17.6,95.1,3.47,industrial,laboral,0
2025-01-15 12:00:00,24.08,50.1,62.38,0.63,11.0,68.0,0.43,industrial,laboral,1
2025-01-15 18:00:00,12.18,20.26,23.72,0.62,23.2,58.4,2.39,sur,laboral,0
2025-01-16 00:00:00,15.21,27.11,76.22,0.36,19.0,83.5,0.52,sur,laboral,1
2025-01-16 06:00:00,7.62,13.83,17.83,0.59,18.6,49.0,2.55,industrial,laboral,0
2025-01-16 12:00:00,10.8,20.72,26.87,1.31,28.3,55.6,1.71,centro,laboral,0
2025-01-16 18:00:00,28.46,44.96,24.0,1.13,20.2,15.0,3.8,centro,feriado,0
2025-01-17 00:00:00,28.76,45.78,17.97,0.51,13.1,66.3,1.13,industrial,laboral,0
2025-01-17 06:00:00,,32.48,62.69,0.81,18.2,59.1,2.31,centro,laboral,0
2025-01-17 12:00:00,31.35,67.65,30.84,0.54,10.4,64.1,0.92,norte,laboral,0
2025-01-17 18:00:00,16.0,34.08,26.77,0.84,17.0,67.7,1.69,sur,laboral,0
2025-01-18 00:00:00,15.31,29.72,42.51,0.79,-1.1,53.7,0.71,sur,fin_semana,0
2025-01-18 06:00:00,14.49,38.0,21.12,2.14,20.4,52.5,2.44,sur,fin_semana,0
2025-01-18 12:00:00,13.51,28.08,17.81,1.4,21.8,62.2,4.14,norte,laboral,0
2025-01-18 18:00:00,11.63,,48.32,0.46,9.2,76.0,0.75,industrial,laboral,1
2025-01-19 00:00:00,13.59,26.72,34.43,0.49,18.9,69.4,6.03,sur,fin_semana,0
2025-01-19 06:00:00,17.38,32.09,20.82,1.24,16.2,62.2,1.96,norte,laboral,0
2025-01-19 12:00:00,20.42,28.84,62.98,1.1,18.9,32.3,12.0,sur,laboral,0
2025-01-19 18:00:00,15.46,25.82,48.69,1.22,6.8,48.2,4.57,industrial,laboral,0
2025-01-20 00:00:00,37.18,75.91,43.78,1.1,29.1,82.5,0.5,industrial,laboral,1
2025-01-20 06:00:00,9.98,24.29,31.32,0.56,16.5,54.4,1.67,centro,fin_semana,0
2025-01-20 12:00:00,25.75,45.86,50.69,1.05,15.3,77.1,3.12,sur,laboral,1
2025-01-20 18:00:00,,,10.12,0.9,15.3,80.0,5.07,sur,feriado,0
2025-01-21 00:00:00,29.11,69.59,27.79,0.63,17.4,65.8,3.55,industrial,fin_semana,0
2025-01-21 06:00:00,26.14,58.82,23.11,0.77,14.6,55.4,3.26,sur,laboral,0
2025-01-21 12:00:00,27.09,53.05,62.74,1.24,5.5,72.5,4.9,centro,laboral,1
2025-01-21 18:00:00,43.31,78.42,52.28,1.0,19.9,40.7,1.64,sur,fin_semana,0
2025-01-22 00:00:00,,59.55,37.98,1.29,19.4,41.4,9.7,norte,fin_semana,0
2025-01-22 06:00:00,23.05,62.23,12.77,0.48,20.6,94.1,2.62,sur,laboral,0
2025-01-22 12:00:00,20.77,38.74,56.89,0.56,5.2,48.3,2.22,sur,laboral,0
2025-01-22 18:00:00,18.6,35.02,19.26,2.99,14.0,63.4,2.8,norte,fin_semana,1
2025-01-23 00:00:00,22.13,38.48,50.66,2.48,8.9,78.5,2.07,sur,laboral,0
2025-01-23 06:00:00,19.28,38.03,56.9,0.93,15.8,60.3,4.06,centro,laboral,0
2025-01-23 12:00:00,28.41,67.8,35.3,0.94,8.2,51.5,4.34,sur,laboral,0
2025-01-23 18:00:00,37.69,73.12,72.14,0.45,10.9,51.6,2.71,centro,fin_semana,1
2025-01-24 00:00:00,18.86,23.85,27.1,8.0,18.7,49.1,0.25,centro,feriado,1
2025-01-24 06:00:00,42.9,104.63,34.72,1.14,22.7,63.8,3.22,industrial,laboral,1
2025-01-24 12:00:00,24.35,49.3,56.29,0.7,8.1,44.9,2.53,industrial,laboral,0
2025-01-24 18:00:00,24.74,38.09,26.01,0.7,15.7,72.1,1.26,norte,laboral,0
2025-01-25 00:00:00,8.41,17.5,29.39,0.96,18.4,53.7,9.1,centro,laboral,0
2025-01-25 06:00:00,8.39,16.03,30.68,1.73,27.7,60.8,3.63,norte,fin_semana,0
2025-01-25 12:00:00,19.19,36.3,30.03,1.27,13.3,32.6,2.39,centro,laboral,0
2025-01-25 18:00:00,12.42,25.31,25.46,1.35,21.5,76.2,0.84,sur,laboral,0
2025-01-26 00:00:00,44.59,106.77,36.31,2.5,8.3,68.8,3.9,sur,laboral,0
2025-01-26 06:00:00,18.63,38.32,34.52,0.8,17.3,67.0,4.08,centro,laboral,0
2025-01-26 12:00:00,33.14,57.55,41.4,0.57,12.9,32.6,6.66,centro,fin_semana,0
2025-01-26 18:00:00,25.43,53.66,52.22,1.08,14.8,53.3,3.96,norte,laboral,1
2025-01-27 00:00:00,12.83,19.57,28.66,0.7,25.6,53.4,2.19,industrial,laboral,0
2025-01-27 06:00:00,27.93,42.48,34.47,1.51,17.3,32.2,1.16,centro,fin_semana,0
2025-01-27 12:00:00,27.85,66.42,19.49,1.25,12.5,67.8,2.21,centro,fin_semana,0
2025-01-27 18:00:00,24.43,54.81,28.78,1.43,17.7,29.9,3.28,industrial,laboral,1
2025-01-28 00:00:00,24.97,45.01,11.35,1.47,26.8,84.1,2.5,centro,laboral,0
2025-01-28 06:00:00,36.09,80.25,25.76,1.33,21.4,32.1,1.55,norte,fin_semana,1
2025-01-28 12:00:00,20.13,38.46,62.49,0.76,29.8,78.1,2.78,sur,laboral,0
2025-01-28 18:00:00,19.85,45.55,41.7,0.4,21.1,78.3,1.27,centro,fin_semana,0
2025-01-29 00:00:00,10.66,17.11,26.87,0.87,13.8,55.7,5.61,sur,fin_semana,0
2025-01-29 06:00:00,26.4,35.45,102.97,0.35,15.5,67.6,1.91,sur,laboral,1
2025-01-29 12:00:00,16.1,31.98,16.32,2.08,13.3,57.0,3.96,sur,fin_semana,0
2025-01-29 18:00:00,19.58,28.73,30.43,0.68,7.4,58.8,3.85,centro,laboral,0
2025-01-30 00:00:00,29.94,78.17,44.5,0.58,16.7,82.5,9.16,norte,laboral,0
2025-01-30 06:00:00,14.98,26.83,47.09,0.68,6.5,83.9,1.04,sur,fin_semana,0
2025-01-30 12:00:00,14.33,23.86,37.12,1.15,13.4,63.0,10.09,norte,laboral,0
2025-01-30 18:00:00,18.58,40.74,72.0,1.05,22.2,32.8,5.25,centro,laboral,0
2025-01-31 00:00:00,9.38,19.02,11.83,1.17,27.4,83.8,5.06,norte,laboral,0
2025-01-31 06:00:00,35.44,66.38,36.71,0.9,26.2,74.2,9.47,norte,feriado,0
2025-01-31 12:00:00,24.29,49.43,18.88,1.58,21.4,66.1,1.6,centro,laboral,1
2025-01-31 18:00:00,28.2,59.08,13.15,0.56,13.5,79.0,4.37,sur,fin_semana,0
2025-02-01 00:00:00,16.79,31.39,39.35,1.28,23.7,60.4,1.04,norte,laboral,0
2025-02-01 06:00:00,12.54,21.33,18.29,1.12,16.3,47.8,1.45,centro,laboral,0
2025-02-01 12:00:00,74.51,130.11,29.89,0.32,9.4,38.1,3.67,centro,laboral,0
2025-02-01 18:00:00,41.15,62.44,12.68,1.52,15.1,41.3,1.4,centro,laboral,0
2025-02-02 00:00:00,18.05,38.92,21.46,1.8,13.5,91.0,1.8,centro,laboral,0
2025-02-02 06:00:00,8.47,13.22,33.0,2.47,16.6,36.2,2.03,industrial,laboral,0
2025-02-02 12:00:00,14.01,26.57,26.5,1.47,8.7,56.8,2.82,norte,laboral,1
2025-02-02 18:00:00,21.35,44.65,26.38,2.05,7.0,40.2,7.1,industrial,fin_semana,0
2025-02-03 00:00:00,8.01,16.2,14.97,2.51,6.9,39.3,1.83,sur,fin_semana,0
2025-02-03 06:00:00,32.78,64.85,22.62,1.01,7.9,55.6,2.63,sur,feriado,1
2025-02-03 12:00:00,15.02,38.28,28.97,1.43,20.1,78.6,0.85,sur,laboral,0
2025-02-03 18:00:00,33.1,59.75,38.71,1.34,23.7,52.2,1.68,norte,laboral,1
